REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	7wk_CTX_MECP2WT_Mecp2_CNR_HS031219_N031419.final.sort.final.bam	7wk_CTX_MECP2KO_Mecp2_CNR_HS031219_N031419.final.sort.final.bam
1_Peak43026_lociStitched	chr3	73628329	73628826	1	498	438.6522	33.0008
1_Peak63659_lociStitched	chr8	115007174	115007671	1	498	443.7713	53.0796
1_Peak7497_lociStitched	chr10	59538091	59538588	1	498	617.771	107.849
1_Peak40935_lociStitched	chr2	169061590	169062087	1	498	465.4405	74.8979
1_Peak37815_lociStitched	chr2	73429923	73430420	1	498	523.8877	90.454
1_Peak30020_lociStitched	chr17	52920614	52921111	1	498	677.4607	53.0299
1_Peak28748_lociStitched	chr16	89946799	89947296	1	498	515.4387	57.1053
1_Peak57237_lociStitched	chr6	131387051	131387548	1	498	559.5723	98.3066
1_Peak25062_lociStitched	chr15	66824441	66824938	1	498	1013.383	32.6529
1_Peak55735_lociStitched	chr6	81738418	81738915	1	498	589.2929	29.1242
1_Peak2768_lociStitched	chr1	102628021	102628518	1	498	1054.137	83.1481
1_Peak17220_lociStitched	chr13	42760887	42761384	1	498	682.9774	99.7479
1_Peak25042_lociStitched	chr15	66353848	66354345	1	498	810.4579	142.2911
1_Peak58818_lociStitched	chr7	78691001	78691498	1	498	599.0341	55.4652
1_Peak20478_lociStitched	chr14	36764347	36764844	1	498	624.6793	80.017
1_Peak21595_lociStitched	chr14	79346364	79346861	1	498	1178.0391	119.4788
1_Peak59937_lociStitched	chr7	118160064	118160561	1	498	523.8877	132.202
1_Peak15818_lociStitched	chr12	102021826	102022323	1	498	709.5669	53.3778
1_Peak66183_lociStitched	chr9	73242948	73243445	1	498	701.8634	100.4437
1_Peak31406_lociStitched	chr18	14655058	14655555	1	498	917.3626	247.2078
1_Peak35680_lociStitched	chr2	8633034	8633531	1	498	569.4626	27.2356
1_Peak6571_lociStitched	chr10	24591051	24591548	1	498	495.1114	94.1318
1_Peak1978_lociStitched	chr1	72710863	72711360	1	498	456.5442	88.8139
1_Peak36404_lociStitched	chr2	37925801	37926298	1	498	608.2783	32.3547
1_Peak34915_lociStitched	chr19	43760338	43760835	1	498	360.2256	58.4969
1_Peak49426_lociStitched	chr4	150239955	150240452	1	498	347.7012	87.3229
1_Peak47451_lociStitched	chr4	69761748	69762245	1	498	559.2741	63.8148
1_Peak49809_lociStitched	chr5	12503295	12503792	1	498	781.2343	137.7187
1_Peak56037_lociStitched	chr6	93661195	93661692	1	498	899.1227	80.9613
1_Peak6939_lociStitched	chr10	38572970	38573467	1	498	1068.053	84.2912
1_Peak16266_lociStitched	chr13	6666969	6667466	1	498	571.7985	50.5946
1_Peak54578_lociStitched	chr6	40303322	40303819	1	498	493.521	50.5946
1_Peak66110_lociStitched	chr9	71645917	71646414	1	498	546.1036	46.1713
1_Peak36147_lociStitched	chr2	27572959	27573456	1	498	1133.16	57.6023
1_Peak14876_lociStitched	chr12	72760034	72760531	1	498	537.7043	152.5293
1_Peak1578_lociStitched	chr1	60898019	60898516	1	498	594.1635	42.3941
1_Peak21470_lociStitched	chr14	76872420	76872917	1	498	740.7288	79.2715
1_Peak16501_lociStitched	chr13	16382939	16383436	1	498	755.5394	83.9433
1_Peak65477_lociStitched	chr9	52748448	52748945	1	498	639.9372	131.1086
1_Peak65838_lociStitched	chr9	63434470	63434967	1	498	777.6062	83.7942
1_Peak142_lociStitched	chr1	11413763	11414260	1	498	516.8303	45.724
1_Peak33583_lociStitched	chr18	83014574	83015071	1	498	804.4939	131.6056
1_Peak43998_lociStitched	chr3	108963239	108963736	1	498	460.4705	62.5226
1_Peak53293_lociStitched	chr5	143586433	143586930	1	498	542.5252	14.3633
1_Peak41941_lociStitched	chr3	35574376	35574873	1	498	540.5869	110.9801
1_Peak32462_lociStitched	chr18	50828207	50828704	1	498	1707.2447	95.6725
1_Peak64951_lociStitched	chr9	37675347	37675844	1	498	708.225	118.9321
1_Peak51339_lociStitched	chr5	66710526	66711023	1	498	594.9587	64.61
1_Peak15060_lociStitched	chr12	77495031	77495528	1	498	705.3921	3.7772
1_Peak63523_lociStitched	chr8	109656824	109657321	1	498	561.3118	59.2424
1_Peak16599_lociStitched	chr13	20183802	20184299	1	498	610.6142	22.6632
1_Peak32059_lociStitched	chr18	38812412	38812909	1	498	607.334	62.5226
1_Peak34722_lociStitched	chr19	35576013	35576510	1	498	536.1636	37.9708
1_Peak12944_lociStitched	chr11	121038776	121039273	1	498	1228.3852	42.9408
1_Peak38125_lociStitched	chr2	80188337	80188834	1	498	1039.4258	170.7692
1_Peak15438_lociStitched	chr12	90274562	90275059	1	498	773.1332	57.7017
1_Peak7684_lociStitched	chr10	67717383	67717880	1	498	939.0815	86.0307
1_Peak55538_lociStitched	chr6	75357217	75357714	1	498	690.1342	55.2664
1_Peak64520_lociStitched	chr9	25656080	25656577	1	498	701.9131	6.9083
1_Peak20183_lociStitched	chr14	27081489	27081986	1	498	906.3292	80.1661
1_Peak25184_lociStitched	chr15	70357967	70358464	1	498	1744.3706	132.7984
1_Peak45481_lociStitched	chr3	153238290	153238787	1	498	738.8899	62.5226
1_Peak51454_lociStitched	chr5	71170254	71170751	1	498	435.7199	128.0272
1_Peak26667_lociStitched	chr16	27523859	27524356	1	498	528.1122	89.8079
1_Peak13186_lociStitched	chr12	12172053	12172550	1	498	452.8664	96.2192
1_Peak33033_lociStitched	chr18	64962329	64962826	1	498	859.6609	64.3118
1_Peak60571_lociStitched	chr7	139164443	139164940	1	498	389.4492	94.4797
1_Peak30860_lociStitched	chr17	84622108	84622605	1	498	465.8381	93.0881
1_Peak49104_lociStitched	chr4	130866040	130866537	1	498	654.4496	148.4539
1_Peak29081_lociStitched	chr17	5520164	5520661	1	498	563.598	125.3434
1_Peak56242_lociStitched	chr6	97506231	97506728	1	498	1062.089	9.0454
1_Peak1726_lociStitched	chr1	64446050	64446547	1	498	594.2132	100.5928
1_Peak57557_lociStitched	chr6	141523752	141524249	1	498	688.842	90.0564
1_Peak61504_lociStitched	chr8	36096269	36096766	1	498	469.9632	95.6228
1_Peak33086_lociStitched	chr18	66104121	66104618	1	498	842.2659	72.7111
1_Peak58195_lociStitched	chr7	49953579	49954076	1	498	982.6187	50.7437
1_Peak36028_lociStitched	chr2	20396846	20397343	1	498	471.2057	82.9493
1_Peak58615_lociStitched	chr7	70712111	70712608	1	498	1052.3975	89.7085
1_Peak52537_lociStitched	chr5	116440210	116440707	1	498	481.3942	69.083
1_Peak65492_lociStitched	chr9	53033778	53034275	1	498	603.855	69.4806
1_Peak29342_lociStitched	chr17	11460196	11460693	1	498	592.5234	54.1233
1_Peak68491_lociStitched	chrX	166214453	166214950	1	498	1332.7552	111.5268
1_Peak57852_lociStitched	chr6	149574265	149574762	1	498	421.6548	107.2029
1_Peak13658_lociStitched	chr12	33220346	33220843	1	498	369.4201	70.6237
1_Peak15525_lociStitched	chr12	93415696	93416193	1	498	548.4892	39.9091
1_Peak25975_lociStitched	chr15	100126754	100127251	1	498	425.1338	84.7385
1_Peak35399_lociStitched	chr19	58358589	58359086	1	498	218.3818	39.3624
1_Peak29567_lociStitched	chr17	29155642	29156139	1	498	585.7145	80.6631
1_Peak53597_lociStitched	chr6	8638196	8638693	1	498	911.8956	66.2004
1_Peak63531_lociStitched	chr8	110217489	110217986	1	498	520.359	87.1738
1_Peak37919_lociStitched	chr2	76470335	76470832	1	498	490.0917	94.0821
1_Peak11000_lociStitched	chr11	49232709	49233206	1	498	758.3723	33.3487
1_Peak633_lociStitched	chr1	30554951	30555448	1	498	638.2474	1.6401
1_Peak10932_lociStitched	chr11	46431049	46431546	1	498	1617.4368	103.8233
1_Peak30589_lociStitched	chr17	75168586	75169083	1	498	432.5391	78.8242
1_Peak8378_lociStitched	chr10	93014291	93014788	1	498	771.344	29.7703
1_Peak52187_lociStitched	chr5	99892048	99892545	1	498	1061.4429	116.7453
1_Peak8089_lociStitched	chr10	84622161	84622658	1	498	431.2966	80.4643
1_Peak53082_lociStitched	chr5	134692635	134693132	1	498	487.5073	23.5578
1_Peak41834_lociStitched	chr3	31910910	31911407	1	498	372.5015	10.3376
1_Peak42096_lociStitched	chr3	40534111	40534608	1	498	792.5659	79.9673
1_Peak21644_lociStitched	chr14	80789109	80789606	1	498	407.8879	66.0513
1_Peak11007_lociStitched	chr11	49651306	49651803	1	498	628.7547	47.6623
1_Peak39600_lociStitched	chr2	128498521	128499018	1	498	509.8226	25.1979
1_Peak28573_lociStitched	chr16	82564257	82564754	1	498	782.6756	58.4969
1_Peak43557_lociStitched	chr3	88685405	88685902	1	498	429.8056	62.4729
1_Peak7629_lociStitched	chr10	65551198	65551695	1	498	355.1562	80.2158
1_Peak44312_lociStitched	chr3	120441110	120441607	1	498	1366.9488	63.7154
1_Peak38658_lociStitched	chr2	101628770	101629267	1	498	1925.6265	205.1119
1_Peak48150_lociStitched	chr4	92971782	92972279	1	498	602.9107	101.2389
1_Peak27296_lociStitched	chr16	44268388	44268885	1	498	653.8035	99.0024
1_Peak9761_lociStitched	chr11	5421925	5422422	1	498	439.8947	58.7454
1_Peak45663_lociStitched	chr3	158202727	158203224	1	498	804.4939	64.3118
1_Peak36151_lociStitched	chr2	27786088	27786585	1	498	514.2956	62.4232
1_Peak734_lociStitched	chr1	34709101	34709598	1	498	765.9267	28.6272
1_Peak3126_lociStitched	chr1	120093546	120094043	1	498	356.9454	110.6322
1_Peak50588_lociStitched	chr5	43048621	43049118	1	498	1321.2745	80.1661
1_Peak36933_lociStitched	chr2	52034413	52034910	1	498	729.6954	55.9125
1_Peak26683_lociStitched	chr16	28336671	28337168	1	498	462.6076	86.1798
1_Peak16218_lociStitched	chr13	5248602	5249099	1	498	1057.0693	116.6956
1_Peak53028_lociStitched	chr5	132954996	132955493	1	498	911.0507	57.5029
1_Peak67866_lociStitched	chrX	68839845	68840342	1	498	791.3731	24.2536
1_Peak21268_lociStitched	chr14	71007095	71007592	1	498	610.5148	27.4841
1_Peak46885_lociStitched	chr4	46611320	46611817	1	498	488.3522	126.0392
1_Peak60691_lociStitched	chr8	5847932	5848429	1	498	682.1822	34.1936
1_Peak55026_lociStitched	chr6	54082429	54082926	1	498	285.1289	29.5715
1_Peak29137_lociStitched	chr17	7214022	7214519	1	498	1013.2836	122.1626
1_Peak20539_lociStitched	chr14	40119483	40119980	1	498	736.3552	73.556
1_Peak37891_lociStitched	chr2	75605761	75606258	1	498	557.1867	60.137
1_Peak51341_lociStitched	chr5	66730894	66731391	1	498	407.3909	39.0642
1_Peak23224_lociStitched	chr15	8633231	8633728	1	498	435.3223	115.0058
1_Peak1998_lociStitched	chr1	73274313	73274810	1	498	391.9839	32.5535
1_Peak5544_lociStitched	chr1	187044738	187045235	1	498	602.5628	89.0127
1_Peak17045_lociStitched	chr13	36531848	36532345	1	498	579.7505	82.5517
1_Peak56501_lociStitched	chr6	103201686	103202183	1	498	956.4268	51.0419
1_Peak42717_lociStitched	chr3	62170677	62171174	1	498	1044.0479	60.137
1_Peak47459_lociStitched	chr4	70024821	70025318	1	498	575.526	82.3529
1_Peak67157_lociStitched	chr9	110656412	110656909	1	498	665.483	149.4976
1_Peak50181_lociStitched	chr5	24597451	24597948	1	498	701.6646	184.0391
1_Peak3285_lociStitched	chr1	126303135	126303632	1	498	468.1243	66.598
1_Peak40185_lociStitched	chr2	141394904	141395401	1	498	476.5236	80.3649
1_Peak30236_lociStitched	chr17	63863713	63864210	1	498	573.8859	195.7683
1_Peak29482_lociStitched	chr17	24455194	24455691	1	498	526.6709	61.628
1_Peak30969_lociStitched	chr17	87784355	87784852	1	498	529.305	18.1405
1_Peak65121_lociStitched	chr9	43221567	43222064	1	498	561.7591	83.5457
1_Peak30273_lociStitched	chr17	64732070	64732567	1	498	811.0543	1.0934
1_Peak40791_lociStitched	chr2	162888615	162889112	1	498	713.2447	63.6657
1_Peak19843_lociStitched	chr14	14984212	14984709	1	498	509.6238	86.7762
1_Peak45122_lociStitched	chr3	143581529	143582026	1	498	659.1711	125.9398
1_Peak21543_lociStitched	chr14	78282360	78282857	1	498	752.0107	52.4832
1_Peak4296_lociStitched	chr1	154139564	154140061	1	498	585.5654	225.2404
1_Peak46967_lociStitched	chr4	48754721	48755218	1	498	325.8332	51.688
1_Peak58838_lociStitched	chr7	79336398	79336895	1	498	905.037	193.7306
1_Peak40179_lociStitched	chr2	141327281	141327778	1	498	629.5002	73.3572
1_Peak43458_lociStitched	chr3	86129586	86130083	1	498	656.5867	101.5868
1_Peak3405_lociStitched	chr1	129154554	129155051	1	498	304.7107	29.9194
1_Peak2977_lociStitched	chr1	110724875	110725372	1	498	590.3366	134.4882
1_Peak46952_lociStitched	chr4	48380853	48381350	1	498	1042.4078	49.6006
1_Peak4267_lociStitched	chr1	153386618	153387115	1	498	790.9258	10.437
1_Peak15989_lociStitched	chr12	108396005	108396502	1	498	1121.0829	67.4429
1_Peak30878_lociStitched	chr17	84957506	84958003	1	498	2515.4661	267.0381
1_Peak58686_lociStitched	chr7	73917829	73918326	1	498	898.1287	109.3897
1_Peak3714_lociStitched	chr1	138215036	138215533	1	498	804.3945	35.6846
1_Peak6533_lociStitched	chr10	23116740	23117237	1	498	421.4063	49.9982
1_Peak57601_lociStitched	chr6	143288615	143289112	1	498	541.2827	52.4832
1_Peak66299_lociStitched	chr9	77655841	77656338	1	498	466.9315	48.4078
1_Peak45412_lociStitched	chr3	151387079	151387576	1	498	753.6508	9.6915
1_Peak60931_lociStitched	chr8	12983933	12984430	1	498	433.6822	80.1164
1_Peak11476_lociStitched	chr11	67293337	67293834	1	498	604.352	42.1456
1_Peak53055_lociStitched	chr5	133708749	133709246	1	498	632.5816	102.879
1_Peak30057_lociStitched	chr17	56325495	56325992	1	498	1075.4583	150.3922
1_Peak55945_lociStitched	chr6	90529406	90529903	1	498	976.8535	114.5088
1_Peak67249_lociStitched	chr9	113212369	113212866	1	498	575.8242	113.3657
1_Peak17173_lociStitched	chr13	41532376	41532873	1	498	682.4804	60.7831
1_Peak910_lociStitched	chr1	39556053	39556550	1	498	1668.8266	115.0555
1_Peak54585_lociStitched	chr6	40607360	40607857	1	498	496.503	46.0222
1_Peak11769_lociStitched	chr11	80518577	80519074	1	498	544.9108	42.5432
1_Peak5767_lociStitched	chr1	192101341	192101838	1	498	890.4252	48.4078
1_Peak35113_lociStitched	chr19	50674654	50675151	1	498	1833.3833	69.4806
1_Peak39017_lociStitched	chr2	112475104	112475601	1	498	944.0515	227.3775
1_Peak40007_lociStitched	chr2	138476515	138477012	1	498	850.1185	54.4712
1_Peak59363_lociStitched	chr7	99023844	99024341	1	498	725.0236	139.0109
1_Peak17524_lociStitched	chr13	52100069	52100566	1	498	855.5358	10.2879
1_Peak40486_lociStitched	chr2	148732903	148733400	1	498	438.354	97.909
1_Peak26772_lociStitched	chr16	30948328	30948825	1	498	1444.779	62.9699
1_Peak40439_lociStitched	chr2	147012585	147013082	1	498	510.8663	153.6227
1_Peak39821_lociStitched	chr2	135258951	135259448	1	498	320.2171	71.071
1_Peak16642_lociStitched	chr13	20820669	20821166	1	498	331.8966	98.1575
1_Peak60707_lociStitched	chr8	6388719	6389216	1	498	1558.4926	78.8242
1_Peak30520_lociStitched	chr17	72580081	72580578	1	498	453.3634	83.5954
1_Peak17853_lociStitched	chr13	69303282	69303779	1	498	812.1477	34.9391
1_Peak18862_lociStitched	chr13	102644723	102645220	1	498	718.8608	72.7111
1_Peak6928_lociStitched	chr10	38072527	38073024	1	498	328.6164	59.4412
1_Peak19039_lociStitched	chr13	105921533	105922030	1	498	580.1978	72.4129
1_Peak15604_lociStitched	chr12	96828415	96828912	1	498	478.5613	99.3503
1_Peak5246_lociStitched	chr1	179003433	179003930	1	498	425.1835	81.3589
1_Peak32805_lociStitched	chr18	58509617	58510114	1	498	881.1313	94.4797
1_Peak56384_lociStitched	chr6	100170754	100171251	1	498	616.5782	69.8285
1_Peak60335_lociStitched	chr7	132226695	132227192	1	498	420.6608	81.4583
1_Peak6876_lociStitched	chr10	34793778	34794275	1	498	736.554	15.1088
1_Peak41614_lociStitched	chr3	25426952	25427449	1	498	746.5934	103.873
1_Peak15393_lociStitched	chr12	89668617	89669114	1	498	935.4037	73.4069
1_Peak21066_lociStitched	chr14	64453642	64454139	1	498	617.9698	212.0202
1_Peak57834_lociStitched	chr6	148616158	148616655	1	498	503.6598	52.5329
1_Peak10427_lociStitched	chr11	32504848	32505345	1	498	347.9994	77.0847
1_Peak27454_lociStitched	chr16	49736405	49736902	1	498	474.9332	67.6914
1_Peak50465_lociStitched	chr5	38117001	38117498	1	498	983.1157	128.7727
1_Peak25364_lociStitched	chr15	78380050	78380547	1	498	409.0807	100.394
1_Peak43724_lociStitched	chr3	99292309	99292806	1	498	635.7624	49.1036
1_Peak52061_lociStitched	chr5	97055711	97056208	1	498	682.5301	41.4498
1_Peak57296_lociStitched	chr6	135232534	135233031	1	498	492.527	40.8534
1_Peak143_lociStitched	chr1	11549720	11550217	1	498	668.465	64.4112
1_Peak35510_lociStitched	chr2	4060710	4061207	1	498	436.7139	60.5843
1_Peak49721_lociStitched	chr5	7594337	7594834	1	498	820.4973	83.5457
1_Peak374_lociStitched	chr1	21756956	21757453	1	498	559.3238	142.639
1_Peak21104_lociStitched	chr14	65207325	65207822	1	498	826.0637	46.6186
1_Peak60393_lociStitched	chr7	133856286	133856783	1	498	634.1223	57.6023
1_Peak16652_lociStitched	chr13	22035491	22035988	1	498	494.8132	116.6956
1_Peak67411_lociStitched	chr9	119438373	119438870	1	498	525.0308	106.0598
1_Peak37671_lociStitched	chr2	70302873	70303370	1	498	919.947	62.2741
1_Peak32742_lociStitched	chr18	56925378	56925875	1	498	1141.2114	141.0486
1_Peak43149_lociStitched	chr3	79313961	79314458	1	498	753.949	109.5885
1_Peak41333_lociStitched	chr3	15154223	15154720	1	498	709.7657	90.0564
1_Peak18596_lociStitched	chr13	96287795	96288292	1	498	542.4258	75.2458
1_Peak37247_lociStitched	chr2	60445060	60445557	1	498	529.802	16.5998
1_Peak66528_lociStitched	chr9	86160268	86160765	1	498	683.9714	72.8105
1_Peak29879_lociStitched	chr17	49183799	49184296	1	498	954.5382	135.8301
1_Peak17787_lociStitched	chr13	60637099	60637596	1	498	914.5297	14.1148
1_Peak1414_lociStitched	chr1	55589945	55590442	1	498	350.0371	60.4352
1_Peak60425_lociStitched	chr7	134675514	134676011	1	498	470.0626	43.4875
1_Peak25414_lociStitched	chr15	80710877	80711374	1	498	1014.1285	285.0792
1_Peak30679_lociStitched	chr17	79287240	79287737	1	498	387.9582	184.387
1_Peak20908_lociStitched	chr14	60554304	60554801	1	498	1400.4466	145.4222
1_Peak38703_lociStitched	chr2	102579268	102579765	1	498	758.6208	67.7411
1_Peak7220_lociStitched	chr10	46939206	46939703	1	498	406.0987	79.6194
1_Peak3861_lociStitched	chr1	142441547	142442044	1	498	1968.7661	107.0538
1_Peak6254_lociStitched	chr10	14451746	14452243	1	498	455.1526	44.6306
1_Peak11640_lociStitched	chr11	75054159	75054656	1	498	594.2132	58.149
1_Peak23028_lociStitched	chr14	122223700	122224197	1	498	461.6136	93.3366
1_Peak65600_lociStitched	chr9	57031766	57032263	1	498	975.2631	157.6484
1_Peak41017_lociStitched	chr2	172282858	172283355	1	498	577.2158	111.6262
1_Peak49906_lociStitched	chr5	15507093	15507590	1	498	678.0074	74.3512
1_Peak63239_lociStitched	chr8	99040346	99040843	1	498	562.8525	55.5149
1_Peak40773_lociStitched	chr2	162430043	162430540	1	498	1677.1762	56.0616
1_Peak46621_lociStitched	chr4	33879863	33880360	1	498	749.6748	14.91
1_Peak66996_lociStitched	chr9	103365727	103366224	1	498	1285.8881	186.7229
1_Peak61820_lociStitched	chr8	45635153	45635650	1	498	1005.0334	83.1978
1_Peak17536_lociStitched	chr13	52345954	52346451	1	498	689.7366	77.7805
1_Peak49318_lociStitched	chr4	140929734	140930231	1	498	533.5792	97.5114
1_Peak12648_lociStitched	chr11	110165092	110165589	1	498	594.3623	25.9434
1_Peak17318_lociStitched	chr13	44907622	44908119	1	498	778.0038	91.1995
1_Peak23001_lociStitched	chr14	121322601	121323098	1	498	904.0927	90.2055
1_Peak25107_lociStitched	chr15	68189291	68189788	1	498	768.3123	25.347
1_Peak6583_lociStitched	chr10	24984684	24985181	1	498	866.6189	66.5483
1_Peak61104_lociStitched	chr8	23237614	23238111	1	498	855.6849	167.8369
1_Peak2929_lociStitched	chr1	107805808	107806305	1	498	876.1613	41.5989
1_Peak25500_lociStitched	chr15	85015666	85016163	1	498	529.4044	77.2338
1_Peak27664_lociStitched	chr16	56392821	56393318	1	498	795.8461	34.4918
1_Peak44632_lociStitched	chr3	129562699	129563196	1	498	610.2166	63.0693
1_Peak14951_lociStitched	chr12	74628217	74628714	1	498	595.5551	106.358
1_Peak20855_lociStitched	chr14	58392219	58392716	1	498	589.7402	118.6836
1_Peak13115_lociStitched	chr12	8502398	8502895	1	498	688.7923	121.3674
1_Peak28805_lociStitched	chr16	91962495	91962992	1	498	807.3268	143.2851
1_Peak41741_lociStitched	chr3	28165616	28166113	1	498	392.0833	44.9288
1_Peak7805_lociStitched	chr10	71597186	71597683	1	498	224.0476	49.5509
1_Peak945_lociStitched	chr1	40378635	40379132	1	498	670.2045	36.6786
1_Peak63106_lociStitched	chr8	93273223	93273720	1	498	731.4846	104.6185
1_Peak48704_lociStitched	chr4	109224975	109225472	1	498	834.2145	147.4102
1_Peak64466_lociStitched	chr9	24144200	24144697	1	498	804.643	124.1009
1_Peak10762_lociStitched	chr11	40601526	40602023	1	498	780.6379	59.9879
1_Peak57591_lociStitched	chr6	143190759	143191256	1	498	442.33	60.2364
1_Peak356_lociStitched	chr1	21445776	21446273	1	498	546.9982	80.9116
1_Peak37602_lociStitched	chr2	68288106	68288603	1	498	1338.3713	121.4668
1_Peak51950_lociStitched	chr5	89701521	89702018	1	498	386.8648	43.2887
1_Peak62555_lociStitched	chr8	70139026	70139523	1	498	399.5383	120.3237
1_Peak43543_lociStitched	chr3	87440531	87441028	1	498	566.083	38.9151
1_Peak37745_lociStitched	chr2	72015952	72016449	1	498	646.2988	81.5577
1_Peak8079_lociStitched	chr10	84229271	84229768	1	498	1256.6645	119.8267
1_Peak65727_lociStitched	chr9	61046332	61046829	1	498	559.5723	115.0555
1_Peak38605_lociStitched	chr2	98286746	98287243	1	498	547.5449	65.4549
